104臺北市中山區長春路59號7樓,臺中市(非原住民地區)
830高雄市鳳山區誠愛路13號1樓,屏東縣(非原住民地區)
105臺北市松山區民權東路3段142號13樓之3,臺中市(非原住民地區)
100臺北市中正區開封街1段69號,高雄市(非原住民地區)
104臺北市中山區南京東路三段200號8、9樓,臺中市(非原住民地區)
632雲林縣虎尾鎮中部科學園區科虎一路8號,南投縣(非原住民地區)
115臺北市南港區南港路2段99之15號1、2樓,高雄市(非原住民地區)
807高雄市三民區合江街19號1樓,高雄市(非原住民地區)
104臺北市中山區新生北路2段41巷14號1樓,高雄市(非原住民地區)
235新北市中和區中正路880號17樓之1,高雄市(非原住民地區)
220新北市板橋區三民路1段22號,臺北市(非原住民地區)
235新北市中和區中正路880號17樓之1,高雄市(非原住民地區)
234新北市永和區民權路53號6樓,金門縣(非原住民地區)
111臺北市士林區承德路4段150號3樓,臺北市(非原住民地區)
115臺北市南港區園區街3號12樓,臺北市(非原住民地區)
408臺中市南屯區精科南路99號5樓之2,彰化縣(非原住民地區)
105臺北市松山區民生東路3段128號5樓,臺南市(非原住民地區)
235新北市中和區中原里中正路880號14樓之5,高雄市(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,桃園市(非原住民地區)
114臺北市內湖區文德路66巷14弄14號地下樓,屏東縣(非原住民地區)
115臺北市南港區園區街3號10樓之3,臺中市(非原住民地區)
114臺北市內湖區民權東路6段15巷39號4樓,彰化縣(非原住民地區)
104臺北市中山區南京東路三段200號8、9樓,臺南市(非原住民地區)
115臺北市南港區園區街3-1號3樓,桃園市(非原住民地區)
103臺北市大同區承德路3段267號7樓,臺北市(非原住民地區)
106臺北市大安區敦化南路2段180號5樓,彰化縣(非原住民地區)
103臺北市大同區承德路3段267號7樓,臺北市(非原住民地區)
402臺中市南區臺中市南區高工二街102號1,2樓,高雄市(非原住民地區)
106臺北市大安區金山南路2段12號5樓之5,臺北市(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,臺北市(非原住民地區)
221新北市汐止區新台五路1段97號24樓之8,臺北市(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,臺北市(非原住民地區)
807高雄市三民區鼎華路163號5樓之5,高雄市(非原住民地區)
115臺北市南港區重陽路223號5樓,高雄市(非原住民地區)
404臺中市北區建興里德化街133號3樓,高雄市(非原住民地區)
220新北市板橋區三民路2段37號18樓之1,花蓮縣(原住民地區)
114臺北市內湖區瑞光路335號9樓,臺北市(非原住民地區)
105臺北市松山區南京東路4段186號6樓之8,臺南市(非原住民地區)
110臺北市信義區東興路61號2樓,臺中市(非原住民地區)
